filepath,label,class_name,split
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_169.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_17.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_170.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_171.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_172.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_173.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_174.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_175.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_176.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_177.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_178.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_179.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_18.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_180.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_181.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_182.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_183.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_184.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_185.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_186.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_187.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_188.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_189.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_19.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_190.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_191.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_192.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_193.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_194.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_195.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_196.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_197.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_198.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_199.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_2.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_20.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_200.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_201.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_202.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_203.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_204.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_205.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_206.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_207.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_208.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_209.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_21.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_210.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_211.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_212.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_213.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_214.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_215.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_216.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_217.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_218.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_219.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_22.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_220.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_221.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_222.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_223.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_224.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_225.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_226.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_227.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_228.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_229.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_23.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_230.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_231.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_232.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_233.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_234.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_235.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_236.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_237.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_238.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_239.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_24.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_240.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_241.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_242.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_243.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_244.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_245.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_246.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_247.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_248.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_249.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_25.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_250.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_251.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_252.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_253.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_254.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_255.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_256.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_257.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_258.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_259.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_26.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_260.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_261.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_262.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_263.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_264.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_265.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_266.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_267.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_268.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_269.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_27.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_270.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_271.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_272.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_273.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_274.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_275.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_276.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_277.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_278.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_279.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_28.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_280.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_281.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_282.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_283.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_284.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_285.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_286.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_287.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_288.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_289.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_29.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_290.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_291.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_292.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_293.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_294.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_295.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_296.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_297.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_298.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_299.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_3.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_30.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_300.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_301.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_302.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_303.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_304.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_305.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_306.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_307.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_308.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_309.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_31.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_310.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_311.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_312.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_313.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_314.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_315.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_316.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_317.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_318.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_319.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_32.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_320.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_321.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_322.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_323.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_324.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_325.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_326.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_327.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_328.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_329.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_33.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_330.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_331.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_332.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_333.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_334.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_335.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_336.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_337.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_338.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_339.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_34.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_340.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_341.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_342.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_343.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_344.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_345.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_346.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_347.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_348.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_349.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_35.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_350.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_351.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_352.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_353.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_354.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_355.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_356.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_357.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_358.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_359.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_36.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_360.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_361.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_362.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_363.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_364.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_365.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_366.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_367.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_368.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_369.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_37.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_370.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_371.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_372.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_373.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_374.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_375.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_376.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_377.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_378.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_379.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_38.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_380.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_381.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_382.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_383.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_384.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_385.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_386.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_387.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_388.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_389.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_39.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_390.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_391.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_392.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_393.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_394.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_395.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_396.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_397.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_398.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_399.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_4.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_40.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_400.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_401.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_402.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_403.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_404.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_405.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_406.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_407.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_408.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_409.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_41.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_410.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_411.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_412.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_413.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_414.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_415.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_416.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_417.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_418.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_419.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_42.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_420.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_421.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_422.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_423.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_424.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_425.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_426.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_427.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_428.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_429.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_43.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_430.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_431.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_432.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_433.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_434.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_435.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_436.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_437.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_438.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_439.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_44.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_440.png,1,fake,test
C:\Users\Hani Computer\deepfake_project\Data\test\fake\000000_x_0_441.png,1,fake,test
